refund_id,order_id,payment_id,refund_date,refund_type,refund_reason,amount,currency,status,gateway,gateway_reference,customer_id
REF_001767,ORD_050468,PAY_041468,2025-12-12T06:21:40,FULL,RETURNED_ORDER,294.94,INR,SUCCESS,PayFlow,RF_00001767,CUST_004190
REF_001768,ORD_050498,PAY_041495,2025-12-16T15:35:45,FULL,RETURNED_ORDER,2127.66,INR,SUCCESS,PayFlow,RF_00001768,CUST_002269
REF_001769,ORD_050545,PAY_041533,2026-01-09T19:08:43,FULL,RETURNED_ORDER,720.86,INR,SUCCESS,PayFlow,RF_00001769,CUST_001843
REF_001770,ORD_050571,PAY_041558,2025-12-19T20:09:51,FULL,CUSTOMER_REQUEST,1170.80,INR,SUCCESS,PayFlow,RF_00001770,CUST_005715
REF_001771,ORD_050611,,2025-12-19T08:01:33,FULL,RETURNED_ORDER,1289.74,INR,SUCCESS,,,CUST_005704
REF_001772,ORD_050629,,2025-12-16T02:20:13,FULL,RETURNED_ORDER,557.62,INR,SUCCESS,,,CUST_004741
REF_001773,ORD_050643,PAY_041612,2025-12-25T22:09:09,PARTIAL,CUSTOMER_REQUEST,274.33,INR,SUCCESS,PayFlow,RF_00001773,CUST_004247
REF_001774,ORD_050671,PAY_041635,2026-01-03T02:25:53,FULL,RETURNED_ORDER,754.93,INR,SUCCESS,PayFlow,RF_00001774,CUST_000518
REF_001775,ORD_050684,PAY_041646,2026-01-07T16:23:46,FULL,RETURNED_ORDER,831.90,INR,SUCCESS,PayFlow,RF_00001775,CUST_006883
REF_001776,ORD_050703,PAY_041663,2025-12-23T10:36:38,FULL,RETURNED_ORDER,871.43,INR,SUCCESS,PayFlow,RF_00001776,CUST_004414
REF_001777,ORD_050711,PAY_041670,2025-12-20T20:01:27,FULL,CUSTOMER_REQUEST,626.58,INR,SUCCESS,PayFlow,RF_00001777,CUST_008334
REF_001778,ORD_050713,PAY_041672,2026-01-07T07:50:52,FULL,RETURNED_ORDER,842.52,INR,SUCCESS,PayFlow,RF_00001778,CUST_002548
REF_001779,ORD_050715,PAY_041674,2025-12-22T03:38:23,FULL,RETURNED_ORDER,271.87,INR,SUCCESS,PayFlow,RF_00001779,CUST_003244
REF_001780,ORD_050726,,2025-12-19T07:14:34,FULL,RETURNED_ORDER,294.88,INR,SUCCESS,,,CUST_006435
REF_001781,ORD_050768,PAY_041714,2025-12-14T11:34:27,FULL,CUSTOMER_REQUEST,2856.78,INR,SUCCESS,PayFlow,RF_00001781,CUST_002852
REF_001782,ORD_050778,PAY_041722,2026-01-04T05:51:23,FULL,RETURNED_ORDER,3346.48,INR,SUCCESS,PayFlow,RF_00001782,CUST_004875
REF_001783,ORD_050819,,2025-12-20T02:35:25,FULL,RETURNED_ORDER,600.62,INR,SUCCESS,,,CUST_006458
REF_001784,ORD_050826,PAY_041763,2025-12-27T10:42:09,PARTIAL,CUSTOMER_REQUEST,269.38,INR,SUCCESS,PayFlow,RF_00001784,CUST_000289
REF_001785,ORD_050834,PAY_041770,2026-01-07T17:40:25,FULL,RETURNED_ORDER,747.18,INR,SUCCESS,PayFlow,RF_00001785,CUST_002360
REF_001786,ORD_050917,PAY_041846,2026-01-11T05:01:24,FULL,RETURNED_ORDER,542.68,INR,SUCCESS,PayFlow,RF_00001786,CUST_002624
REF_001787,ORD_050929,PAY_041856,2025-12-15T07:44:24,FULL,RETURNED_ORDER,534.30,INR,SUCCESS,PayFlow,RF_00001787,CUST_008361
REF_001788,ORD_051019,,2026-01-05T13:00:14,FULL,RETURNED_ORDER,1095.04,INR,SUCCESS,,,CUST_001184
REF_001789,ORD_051033,PAY_041938,2025-12-03T05:39:27,FULL,CUSTOMER_REQUEST,339.19,INR,SUCCESS,PayFlow,RF_00001789,CUST_005875
REF_001790,ORD_051034,PAY_041939,2025-12-29T00:24:54,FULL,RETURNED_ORDER,837.80,INR,SUCCESS,PayFlow,RF_00001790,CUST_002144
REF_001791,ORD_051035,PAY_041940,2025-12-16T04:26:19,FULL,RETURNED_ORDER,1210.81,INR,SUCCESS,PayFlow,RF_00001791,CUST_003526
REF_001792,ORD_051048,PAY_041950,2025-12-27T18:13:08,FULL,CUSTOMER_REQUEST,3934.30,INR,SUCCESS,PayFlow,RF_00001792,CUST_004589
REF_001793,ORD_051097,PAY_041992,2026-01-08T07:31:52,FULL,RETURNED_ORDER,1699.20,INR,SUCCESS,PayFlow,RF_00001793,CUST_004543
REF_001794,ORD_051099,PAY_041993,2025-12-21T21:54:27,FULL,CUSTOMER_REQUEST,306.80,INR,SUCCESS,PayFlow,RF_00001794,CUST_005041
REF_001795,ORD_051127,PAY_042020,2025-12-28T01:43:24,FULL,CUSTOMER_REQUEST,669.06,INR,SUCCESS,PayFlow,RF_00001795,CUST_008270
REF_001796,ORD_051154,PAY_042043,2025-12-16T12:28:01,FULL,RETURNED_ORDER,402.38,INR,SUCCESS,PayFlow,RF_00001796,CUST_008422
REF_001797,ORD_051155,PAY_042044,2025-12-05T20:47:25,PARTIAL,CUSTOMER_REQUEST,221.58,INR,SUCCESS,PayFlow,RF_00001797,CUST_000961
REF_001798,ORD_051181,PAY_042069,2025-12-16T23:17:22,FULL,CUSTOMER_REQUEST,606.52,INR,SUCCESS,PayFlow,RF_00001798,CUST_008267
REF_001799,ORD_051182,PAY_042070,2026-01-05T21:14:50,FULL,RETURNED_ORDER,377.60,INR,SUCCESS,PayFlow,RF_00001799,CUST_006524
REF_001800,ORD_051191,PAY_042078,2026-01-02T16:32:59,FULL,RETURNED_ORDER,348.73,INR,SUCCESS,PayFlow,RF_00001800,CUST_001312
REF_001801,ORD_051271,PAY_042146,2026-01-03T02:32:21,FULL,CUSTOMER_REQUEST,3281.17,INR,SUCCESS,PayFlow,RF_00001801,CUST_003571
REF_001802,ORD_051274,PAY_042149,2025-12-21T06:06:20,FULL,RETURNED_ORDER,871.67,INR,SUCCESS,PayFlow,RF_00001802,CUST_004564
REF_001803,ORD_051300,PAY_042168,2026-01-06T08:53:59,FULL,RETURNED_ORDER,2183.00,INR,SUCCESS,PayFlow,RF_00001803,CUST_000013
REF_001804,ORD_051352,PAY_042211,2025-12-26T06:54:43,FULL,RETURNED_ORDER,554.01,INR,SUCCESS,PayFlow,RF_00001804,CUST_008109
REF_001805,ORD_051366,PAY_042225,2025-12-11T03:06:26,PARTIAL,CUSTOMER_REQUEST,625.19,INR,SUCCESS,PayFlow,RF_00001805,CUST_002053
REF_001806,ORD_051381,PAY_042239,2025-12-14T10:38:36,FULL,RETURNED_ORDER,2104.12,INR,SUCCESS,PayFlow,RF_00001806,CUST_007971
REF_001807,ORD_051400,PAY_042254,2025-12-10T06:57:49,FULL,CUSTOMER_REQUEST,823.52,INR,SUCCESS,PayFlow,RF_00001807,CUST_006438
REF_001808,ORD_051482,PAY_042318,2025-12-17T02:28:09,PARTIAL,CUSTOMER_REQUEST,133.41,INR,SUCCESS,PayFlow,RF_00001808,CUST_001791
REF_001809,ORD_051521,,2026-01-11T06:21:15,FULL,RETURNED_ORDER,295.47,INR,SUCCESS,,,CUST_006083
REF_001810,ORD_051544,PAY_042369,2025-12-27T07:39:50,FULL,RETURNED_ORDER,371.70,INR,SUCCESS,PayFlow,RF_00001810,CUST_007069
REF_001811,ORD_051626,PAY_042437,2025-12-23T14:02:39,FULL,RETURNED_ORDER,907.13,INR,SUCCESS,PayFlow,RF_00001811,CUST_007817
REF_001812,ORD_051675,PAY_042478,2025-12-19T00:30:30,PARTIAL,CUSTOMER_REQUEST,1035.71,INR,SUCCESS,PayFlow,RF_00001812,CUST_006663
REF_001813,ORD_051682,,2025-12-17T16:08:20,FULL,RETURNED_ORDER,791.78,INR,SUCCESS,,,CUST_004436
REF_001814,ORD_051724,,2025-12-21T08:07:01,FULL,RETURNED_ORDER,1998.74,INR,SUCCESS,,,CUST_004254
REF_001815,ORD_051734,PAY_042522,2025-12-19T12:57:12,FULL,RETURNED_ORDER,365.80,INR,SUCCESS,PayFlow,RF_00001815,CUST_003604
REF_001816,ORD_051745,,2025-12-12T16:19:20,FULL,RETURNED_ORDER,306.74,INR,SUCCESS,,,CUST_004187
REF_001817,ORD_051853,PAY_042610,2025-12-27T14:09:12,FULL,RETURNED_ORDER,283.08,INR,SUCCESS,PayFlow,RF_00001817,CUST_007348
REF_001818,ORD_051890,PAY_042643,2025-12-12T22:34:10,FULL,CUSTOMER_REQUEST,3123.46,INR,SUCCESS,PayFlow,RF_00001818,CUST_003258
REF_001819,ORD_051892,PAY_042645,2025-12-29T08:16:19,FULL,RETURNED_ORDER,1269.56,INR,SUCCESS,PayFlow,RF_00001819,CUST_000590
REF_001820,ORD_051906,PAY_042656,2025-12-31T02:37:58,FULL,CUSTOMER_REQUEST,284.20,INR,SUCCESS,PayFlow,RF_00001820,CUST_005105
REF_001821,ORD_051931,PAY_042678,2025-12-29T03:04:51,FULL,CUSTOMER_REQUEST,306.80,INR,SUCCESS,PayFlow,RF_00001821,CUST_008119
REF_001822,ORD_051934,,2026-01-07T02:46:01,FULL,RETURNED_ORDER,271.87,INR,SUCCESS,,,CUST_004036
REF_001823,ORD_051938,,2025-12-09T02:19:49,FULL,RETURNED_ORDER,638.38,INR,SUCCESS,,,CUST_006443
REF_001824,ORD_051939,PAY_042683,2026-01-04T17:28:13,FULL,RETURNED_ORDER,881.46,INR,SUCCESS,PayFlow,RF_00001824,CUST_004818
REF_001825,ORD_051958,PAY_042700,2025-12-06T00:26:53,FULL,CUSTOMER_REQUEST,356.01,INR,SUCCESS,PayFlow,RF_00001825,CUST_000727
REF_001826,ORD_051959,PAY_042701,2025-12-14T02:41:06,FULL,CUSTOMER_REQUEST,814.20,INR,SUCCESS,PayFlow,RF_00001826,CUST_002853
REF_001827,ORD_051962,PAY_042704,2025-12-15T06:43:14,FULL,RETURNED_ORDER,686.06,INR,SUCCESS,PayFlow,RF_00001827,CUST_007744
REF_001828,ORD_051976,PAY_042714,2026-01-02T09:07:07,FULL,RETURNED_ORDER,295.47,INR,SUCCESS,PayFlow,RF_00001828,CUST_007981
REF_001829,ORD_051988,PAY_042723,2025-12-17T03:22:37,FULL,RETURNED_ORDER,692.09,INR,SUCCESS,PayFlow,RF_00001829,CUST_003278
REF_001830,ORD_052025,PAY_042753,2025-12-30T17:30:02,FULL,RETURNED_ORDER,607.82,INR,SUCCESS,PayFlow,RF_00001830,CUST_004601
REF_001831,ORD_052041,PAY_042764,2025-12-24T17:08:11,FULL,RETURNED_ORDER,661.51,INR,SUCCESS,PayFlow,RF_00001831,CUST_007950
REF_001832,ORD_052054,,2025-12-29T23:46:22,FULL,RETURNED_ORDER,354.00,INR,SUCCESS,,,CUST_007203
REF_001833,ORD_052075,PAY_042794,2025-12-17T04:32:20,FULL,RETURNED_ORDER,766.78,INR,SUCCESS,PayFlow,RF_00001833,CUST_004927
REF_001834,ORD_052133,PAY_042840,2025-12-10T18:22:47,PARTIAL,CUSTOMER_REQUEST,315.80,INR,SUCCESS,PayFlow,RF_00001834,CUST_001813
REF_001835,ORD_052182,PAY_042882,2025-12-16T23:28:56,PARTIAL,CUSTOMER_REQUEST,375.64,INR,SUCCESS,PayFlow,RF_00001835,CUST_006382
REF_001836,ORD_052186,PAY_042885,2025-12-11T01:57:32,FULL,CUSTOMER_REQUEST,952.61,INR,SUCCESS,PayFlow,RF_00001836,CUST_001894
REF_001837,ORD_052232,PAY_042926,2025-12-28T00:59:49,FULL,RETURNED_ORDER,5946.02,INR,SUCCESS,PayFlow,RF_00001837,CUST_007868
REF_001838,ORD_052246,PAY_042937,2025-12-10T09:32:13,FULL,RETURNED_ORDER,847.84,INR,SUCCESS,PayFlow,RF_00001838,CUST_008316
REF_001839,ORD_052250,PAY_042941,2025-12-13T19:31:13,FULL,CUSTOMER_REQUEST,383.50,INR,SUCCESS,PayFlow,RF_00001839,CUST_007631
REF_001840,ORD_052276,PAY_042964,2026-01-02T09:51:48,FULL,RETURNED_ORDER,837.80,INR,SUCCESS,PayFlow,RF_00001840,CUST_002854
REF_001841,ORD_052285,PAY_042973,2025-12-24T06:00:53,FULL,RETURNED_ORDER,558.14,INR,SUCCESS,PayFlow,RF_00001841,CUST_003859
REF_001842,ORD_052322,PAY_043003,2026-01-02T01:51:21,FULL,CUSTOMER_REQUEST,700.92,INR,SUCCESS,PayFlow,RF_00001842,CUST_001022
REF_001843,ORD_052361,PAY_043039,2025-12-23T12:06:27,FULL,RETURNED_ORDER,886.18,INR,SUCCESS,PayFlow,RF_00001843,CUST_001025
REF_001844,ORD_052364,PAY_043042,2025-12-30T16:16:55,FULL,RETURNED_ORDER,356.01,INR,SUCCESS,PayFlow,RF_00001844,CUST_005532
REF_001845,ORD_052417,PAY_043083,2025-12-29T19:42:42,PARTIAL,CUSTOMER_REQUEST,1101.22,INR,SUCCESS,PayFlow,RF_00001845,CUST_001748
REF_001846,ORD_052435,PAY_043095,2025-12-20T01:18:05,FULL,CUSTOMER_REQUEST,354.00,INR,SUCCESS,PayFlow,RF_00001846,CUST_008013
REF_001847,ORD_052455,PAY_043112,2025-12-28T23:06:32,FULL,CUSTOMER_REQUEST,352.11,INR,SUCCESS,PayFlow,RF_00001847,CUST_005626
REF_001848,ORD_052459,PAY_043116,2025-12-13T23:43:20,FULL,CUSTOMER_REQUEST,1247.67,INR,SUCCESS,PayFlow,RF_00001848,CUST_004828
REF_001849,ORD_052463,PAY_043120,2025-12-24T18:56:28,FULL,RETURNED_ORDER,390.58,INR,SUCCESS,PayFlow,RF_00001849,CUST_001343
REF_001850,ORD_052466,PAY_043122,2025-12-24T14:59:39,PARTIAL,CUSTOMER_REQUEST,79.65,INR,SUCCESS,PayFlow,RF_00001850,CUST_008005
REF_001851,ORD_052502,PAY_043151,2025-12-27T23:03:06,FULL,CUSTOMER_REQUEST,831.33,INR,SUCCESS,PayFlow,RF_00001851,CUST_000298
REF_001852,ORD_052506,PAY_043155,2026-01-04T00:32:34,FULL,CUSTOMER_REQUEST,4990.22,INR,SUCCESS,PayFlow,RF_00001852,CUST_007932
REF_001853,ORD_052525,PAY_043173,2025-12-12T02:28:37,FULL,RETURNED_ORDER,403.25,INR,SUCCESS,PayFlow,RF_00001853,CUST_000330
REF_001854,ORD_052544,,2026-01-05T18:30:45,FULL,RETURNED_ORDER,623.39,INR,SUCCESS,,,CUST_008342
REF_001855,ORD_052571,,2025-12-17T17:01:55,FULL,RETURNED_ORDER,414.18,INR,SUCCESS,,,CUST_006530
REF_001856,ORD_052650,PAY_043269,2026-01-07T05:46:07,FULL,RETURNED_ORDER,1908.71,INR,SUCCESS,PayFlow,RF_00001856,CUST_003266
REF_001857,ORD_052734,PAY_043337,2026-01-10T12:04:02,FULL,RETURNED_ORDER,339.19,INR,SUCCESS,PayFlow,RF_00001857,CUST_001285
REF_001858,ORD_052735,PAY_043338,2025-12-27T06:55:53,FULL,RETURNED_ORDER,738.56,INR,SUCCESS,PayFlow,RF_00001858,CUST_000644
REF_001859,ORD_052744,PAY_043344,2025-12-14T05:59:41,FULL,RETURNED_ORDER,1290.27,INR,SUCCESS,PayFlow,RF_00001859,CUST_006308
REF_001860,ORD_052749,,2025-12-14T12:15:31,FULL,RETURNED_ORDER,541.62,INR,SUCCESS,,,CUST_002340
REF_001861,ORD_052765,,2025-12-11T21:54:22,FULL,RETURNED_ORDER,582.68,INR,SUCCESS,,,CUST_000210
REF_001862,ORD_052785,PAY_043377,2026-01-01T01:17:39,FULL,RETURNED_ORDER,1256.70,INR,SUCCESS,PayFlow,RF_00001862,CUST_003127
REF_001863,ORD_052853,PAY_043437,2025-12-14T21:35:52,PARTIAL,CUSTOMER_REQUEST,316.12,INR,SUCCESS,PayFlow,RF_00001863,CUST_006341
REF_001864,ORD_052875,PAY_043455,2025-12-27T22:48:37,PARTIAL,CUSTOMER_REQUEST,120.83,INR,SUCCESS,PayFlow,RF_00001864,CUST_005544
REF_001865,ORD_052946,PAY_043508,2025-12-13T01:24:05,FULL,RETURNED_ORDER,784.82,INR,SUCCESS,PayFlow,RF_00001865,CUST_001396
REF_001866,ORD_052948,PAY_043510,2025-12-10T22:25:12,FULL,RETURNED_ORDER,667.05,INR,SUCCESS,PayFlow,RF_00001866,CUST_004002
REF_001867,ORD_053001,,2026-01-03T05:50:01,FULL,RETURNED_ORDER,738.68,INR,SUCCESS,,,CUST_002482
REF_001868,ORD_053029,PAY_043580,2025-12-26T13:11:09,FULL,RETURNED_ORDER,1367.62,INR,SUCCESS,PayFlow,RF_00001868,CUST_005355
REF_001869,ORD_053046,PAY_043592,2026-01-08T14:09:46,FULL,RETURNED_ORDER,283.08,INR,SUCCESS,PayFlow,RF_00001869,CUST_003871
REF_001870,ORD_053068,PAY_043609,2025-12-18T20:05:48,FULL,CUSTOMER_REQUEST,271.28,INR,SUCCESS,PayFlow,RF_00001870,CUST_003802
REF_001871,ORD_053123,PAY_043655,2025-12-25T07:56:00,FULL,RETURNED_ORDER,390.58,INR,SUCCESS,PayFlow,RF_00001871,CUST_005118
REF_001872,ORD_053127,PAY_043659,2025-12-10T06:17:51,FULL,RETURNED_ORDER,582.92,INR,SUCCESS,PayFlow,RF_00001872,CUST_007126
REF_001873,ORD_053190,PAY_043713,2026-01-05T07:36:31,FULL,RETURNED_ORDER,948.72,INR,SUCCESS,PayFlow,RF_00001873,CUST_003994
REF_001874,ORD_053209,,2025-12-23T21:08:54,FULL,RETURNED_ORDER,446.04,INR,SUCCESS,,,CUST_005567
REF_001875,ORD_053239,PAY_043750,2025-12-14T22:48:16,FULL,CUSTOMER_REQUEST,477.22,INR,SUCCESS,PayFlow,RF_00001875,CUST_001666
REF_001876,ORD_053285,,2026-01-01T20:50:22,FULL,RETURNED_ORDER,1316.05,INR,SUCCESS,,,CUST_008352
REF_001877,ORD_053287,PAY_043785,2025-12-17T21:51:18,FULL,CUSTOMER_REQUEST,350.99,INR,SUCCESS,PayFlow,RF_00001877,CUST_002927
REF_001878,ORD_053354,,2026-01-10T15:16:41,FULL,RETURNED_ORDER,1972.39,INR,SUCCESS,,,CUST_006509
REF_001879,ORD_053367,PAY_043851,2025-12-31T02:36:39,FULL,RETURNED_ORDER,2311.62,INR,SUCCESS,PayFlow,RF_00001879,CUST_004724
REF_001880,ORD_053398,PAY_043872,2026-01-01T20:11:47,PARTIAL,CUSTOMER_REQUEST,559.58,INR,SUCCESS,PayFlow,RF_00001880,CUST_004743
REF_001881,ORD_053406,PAY_043880,2026-01-02T14:20:56,FULL,RETURNED_ORDER,318.60,INR,SUCCESS,PayFlow,RF_00001881,CUST_008076
REF_001882,ORD_053410,PAY_043883,2025-12-29T02:29:30,FULL,CUSTOMER_REQUEST,403.15,INR,SUCCESS,PayFlow,RF_00001882,CUST_000556
REF_001883,ORD_053457,PAY_043922,2025-12-30T16:09:38,FULL,CUSTOMER_REQUEST,659.27,INR,SUCCESS,PayFlow,RF_00001883,CUST_001650
REF_001884,ORD_053503,PAY_043961,2025-12-27T06:34:13,FULL,RETURNED_ORDER,294.94,INR,SUCCESS,PayFlow,RF_00001884,CUST_006022
REF_001885,ORD_053507,PAY_043964,2025-12-12T20:18:46,PARTIAL,CUSTOMER_REQUEST,329.10,INR,SUCCESS,PayFlow,RF_00001885,CUST_000256
REF_001886,ORD_053520,PAY_043974,2025-12-19T12:03:21,FULL,RETURNED_ORDER,357.30,INR,SUCCESS,PayFlow,RF_00001886,CUST_003313
REF_001887,ORD_053570,PAY_044013,2025-12-14T01:34:07,FULL,RETURNED_ORDER,612.93,INR,SUCCESS,PayFlow,RF_00001887,CUST_000696
REF_001888,ORD_053609,PAY_044045,2025-12-10T00:17:54,PARTIAL,CUSTOMER_REQUEST,145.94,INR,SUCCESS,PayFlow,RF_00001888,CUST_007114
REF_001889,ORD_053668,PAY_044090,2025-12-21T23:51:53,FULL,RETURNED_ORDER,1246.08,INR,SUCCESS,PayFlow,RF_00001889,CUST_004001
REF_001890,ORD_053685,PAY_044102,2025-12-19T17:26:50,FULL,RETURNED_ORDER,318.60,INR,SUCCESS,PayFlow,RF_00001890,CUST_002060
REF_001891,ORD_053697,,2025-12-28T08:39:31,FULL,RETURNED_ORDER,720.34,INR,SUCCESS,,,CUST_004731
REF_001892,ORD_053777,PAY_044176,2025-12-12T15:23:01,FULL,CUSTOMER_REQUEST,283.14,INR,SUCCESS,PayFlow,RF_00001892,CUST_001074
REF_001893,ORD_053792,PAY_044186,2025-12-31T05:33:15,FULL,RETURNED_ORDER,2661.25,INR,SUCCESS,PayFlow,RF_00001893,CUST_005338
REF_001894,ORD_053829,PAY_044215,2026-01-01T20:19:57,PARTIAL,CUSTOMER_REQUEST,475.53,INR,SUCCESS,PayFlow,RF_00001894,CUST_003769
REF_001895,ORD_053837,PAY_044223,2025-12-12T19:31:39,FULL,CUSTOMER_REQUEST,1462.02,INR,SUCCESS,PayFlow,RF_00001895,CUST_006603
REF_001896,ORD_053881,PAY_044257,2025-12-19T01:23:44,FULL,CUSTOMER_REQUEST,2103.94,INR,SUCCESS,PayFlow,RF_00001896,CUST_001100
REF_001897,ORD_053883,PAY_044259,2026-01-02T12:05:29,FULL,RETURNED_ORDER,272.40,INR,SUCCESS,PayFlow,RF_00001897,CUST_001664
REF_001898,ORD_053885,,2025-12-27T13:40:13,FULL,RETURNED_ORDER,283.02,INR,SUCCESS,,,CUST_000115
REF_001899,ORD_053902,PAY_044276,2025-12-26T20:32:17,PARTIAL,CUSTOMER_REQUEST,306.06,INR,SUCCESS,PayFlow,RF_00001899,CUST_000689
REF_001900,ORD_053986,PAY_044344,2026-01-05T14:36:52,FULL,RETURNED_ORDER,294.88,INR,SUCCESS,PayFlow,RF_00001900,CUST_005151
REF_001901,ORD_054002,,2026-01-07T06:53:13,FULL,RETURNED_ORDER,1536.71,INR,SUCCESS,,,CUST_002289
REF_001902,ORD_054042,PAY_044389,2026-01-02T09:37:58,FULL,RETURNED_ORDER,367.81,INR,SUCCESS,PayFlow,RF_00001902,CUST_006557
REF_001903,ORD_054078,,2025-12-28T18:19:43,FULL,RETURNED_ORDER,477.22,INR,SUCCESS,,,CUST_004059
REF_001904,ORD_054086,PAY_044423,2025-12-18T20:13:21,FULL,CUSTOMER_REQUEST,1439.60,INR,SUCCESS,PayFlow,RF_00001904,CUST_006133
REF_001905,ORD_054087,,2026-01-01T10:23:20,FULL,RETURNED_ORDER,1146.96,INR,SUCCESS,,,CUST_006382
REF_001906,ORD_054101,,2026-01-09T03:42:47,FULL,RETURNED_ORDER,2389.50,INR,SUCCESS,,,CUST_004458
REF_001907,ORD_054127,PAY_044453,2025-12-15T10:01:09,FULL,RETURNED_ORDER,5383.16,INR,SUCCESS,PayFlow,RF_00001907,CUST_007963
REF_001908,ORD_054157,PAY_044479,2025-12-27T00:33:36,FULL,CUSTOMER_REQUEST,295.00,INR,SUCCESS,PayFlow,RF_00001908,CUST_001614
REF_001909,ORD_054274,PAY_044574,2025-12-30T22:13:10,FULL,CUSTOMER_REQUEST,363.91,INR,SUCCESS,PayFlow,RF_00001909,CUST_004097
REF_001910,ORD_054275,PAY_044575,2025-12-18T03:14:46,FULL,RETURNED_ORDER,776.38,INR,SUCCESS,PayFlow,RF_00001910,CUST_000504
REF_001911,ORD_054307,PAY_044599,2025-12-17T22:34:45,FULL,RETURNED_ORDER,1420.16,INR,SUCCESS,PayFlow,RF_00001911,CUST_003582
REF_001912,ORD_054318,PAY_044610,2026-01-02T19:11:55,FULL,RETURNED_ORDER,704.64,INR,SUCCESS,PayFlow,RF_00001912,CUST_006244
REF_001913,ORD_054345,PAY_044633,2025-12-22T05:33:36,FULL,RETURNED_ORDER,4129.76,INR,SUCCESS,PayFlow,RF_00001913,CUST_006444
REF_001914,ORD_054346,PAY_044634,2025-12-05T06:24:49,FULL,RETURNED_ORDER,1247.67,INR,SUCCESS,PayFlow,RF_00001914,CUST_003489
REF_001915,ORD_054385,PAY_044669,2026-01-02T06:23:01,FULL,RETURNED_ORDER,3337.04,INR,SUCCESS,PayFlow,RF_00001915,CUST_008403
REF_001916,ORD_054419,PAY_044699,2025-12-26T00:27:28,FULL,CUSTOMER_REQUEST,758.38,INR,SUCCESS,PayFlow,RF_00001916,CUST_001184
REF_001917,ORD_054425,PAY_044704,2026-01-05T08:04:53,FULL,RETURNED_ORDER,2154.33,INR,SUCCESS,PayFlow,RF_00001917,CUST_002946
REF_001918,ORD_054428,PAY_044706,2025-12-08T07:15:20,FULL,RETURNED_ORDER,395.30,INR,SUCCESS,PayFlow,RF_00001918,CUST_002720
REF_001919,ORD_054453,PAY_044725,2025-12-14T13:22:59,FULL,RETURNED_ORDER,556.49,INR,SUCCESS,PayFlow,RF_00001919,CUST_000014
REF_001920,ORD_054479,PAY_044744,2025-12-21T01:46:46,FULL,RETURNED_ORDER,1797.14,INR,SUCCESS,PayFlow,RF_00001920,CUST_000289
REF_001921,ORD_054492,PAY_044756,2025-12-09T01:19:49,FULL,CUSTOMER_REQUEST,3094.55,INR,SUCCESS,PayFlow,RF_00001921,CUST_000434
REF_001922,ORD_054536,PAY_044792,2025-12-27T19:16:48,FULL,CUSTOMER_REQUEST,542.68,INR,SUCCESS,PayFlow,RF_00001922,CUST_006413
REF_001923,ORD_054541,PAY_044797,2025-12-16T11:16:09,FULL,RETURNED_ORDER,294.94,INR,SUCCESS,PayFlow,RF_00001923,CUST_000256
REF_001924,ORD_054543,PAY_044799,2025-12-29T05:45:20,PARTIAL,CUSTOMER_REQUEST,434.94,INR,SUCCESS,PayFlow,RF_00001924,CUST_006599
REF_001925,ORD_054545,PAY_044801,2026-01-01T22:47:12,PARTIAL,CUSTOMER_REQUEST,890.57,INR,SUCCESS,PayFlow,RF_00001925,CUST_001187
REF_001926,ORD_054551,PAY_044805,2025-12-19T03:47:26,FULL,RETURNED_ORDER,616.79,INR,SUCCESS,PayFlow,RF_00001926,CUST_007456
REF_001927,ORD_054555,PAY_044808,2025-12-30T23:55:08,FULL,CUSTOMER_REQUEST,1946.53,INR,SUCCESS,PayFlow,RF_00001927,CUST_003294
REF_001928,ORD_054557,PAY_044810,2025-12-15T05:28:43,FULL,RETURNED_ORDER,3700.48,INR,SUCCESS,PayFlow,RF_00001928,CUST_002902
REF_001929,ORD_054667,,2025-12-25T15:12:49,FULL,RETURNED_ORDER,565.22,INR,SUCCESS,,,CUST_000763
REF_001930,ORD_054678,PAY_044905,2025-12-22T01:46:28,FULL,CUSTOMER_REQUEST,1145.78,INR,SUCCESS,PayFlow,RF_00001930,CUST_003685
REF_001931,ORD_054680,PAY_044907,2025-12-20T12:33:56,FULL,RETURNED_ORDER,534.30,INR,SUCCESS,PayFlow,RF_00001931,CUST_001685
REF_001932,ORD_054700,PAY_044923,2025-12-12T06:02:46,FULL,RETURNED_ORDER,2764.74,INR,SUCCESS,PayFlow,RF_00001932,CUST_004821
REF_001933,ORD_054810,PAY_045019,2026-01-02T16:51:00,FULL,RETURNED_ORDER,814.20,INR,SUCCESS,PayFlow,RF_00001933,CUST_002314
REF_001934,ORD_054811,PAY_045020,2025-12-27T11:55:59,FULL,RETURNED_ORDER,645.61,INR,SUCCESS,PayFlow,RF_00001934,CUST_004971
REF_001935,ORD_054817,PAY_045026,2025-12-27T03:59:22,FULL,CUSTOMER_REQUEST,1313.34,INR,SUCCESS,PayFlow,RF_00001935,CUST_006142
REF_001936,ORD_054822,PAY_045031,2025-12-22T13:14:42,FULL,RETURNED_ORDER,377.60,INR,SUCCESS,PayFlow,RF_00001936,CUST_006543
REF_001937,ORD_054855,PAY_045061,2025-12-09T02:15:21,FULL,CUSTOMER_REQUEST,814.20,INR,SUCCESS,PayFlow,RF_00001937,CUST_004935
REF_001938,ORD_054887,PAY_045083,2026-01-02T05:12:58,FULL,RETURNED_ORDER,283.14,INR,SUCCESS,PayFlow,RF_00001938,CUST_002637
