settlement_id,settlement_date,gateway,currency,payment_count,gross_amount,refund_deductions,net_settlement_amount,destination_account_id,gateway_settlement_reference,first_payment_id,last_payment_id
SET_001359,2025-12-24T21:47:54,PayFlow,INR,40,42318.60,546.34,41772.26,BANK_002,PFSET_00001359,PAY_047104,PAY_037378
SET_001360,2025-12-23T22:53:00,PayFlow,INR,28,24400.47,0.00,24400.47,BANK_002,PFSET_00001360,PAY_043125,PAY_041108
SET_001361,2025-12-24T23:22:23,PayFlow,INR,38,41536.67,1341.42,40195.25,BANK_002,PFSET_00001361,PAY_040953,PAY_041386
SET_001362,2025-12-25T05:32:16,PayFlow,INR,32,37610.84,0.00,37610.84,BANK_002,PFSET_00001362,PAY_037205,PAY_037505
SET_001363,2025-12-25T06:39:29,PayFlow,INR,32,35833.44,0.00,35833.44,BANK_002,PFSET_00001363,PAY_040028,PAY_041081
SET_001364,2025-12-24T15:39:06,PayFlow,INR,36,51600.41,0.00,51600.41,BANK_002,PFSET_00001364,PAY_043051,PAY_039651
SET_001365,2025-12-24T22:59:02,PayFlow,INR,28,27054.89,0.00,27054.89,BANK_002,PFSET_00001365,PAY_045642,PAY_044517
SET_001366,2025-12-26T17:30:23,PayFlow,INR,35,42590.54,0.00,42590.54,BANK_002,PFSET_00001366,PAY_037970,PAY_042806
SET_001367,2025-12-26T21:58:11,PayFlow,INR,30,39523.03,0.00,39523.03,BANK_002,PFSET_00001367,PAY_040763,PAY_037789
SET_001368,2025-12-25T02:04:26,PayFlow,INR,35,49705.18,0.00,49705.18,BANK_002,PFSET_00001368,PAY_037636,PAY_041023
SET_001369,2025-12-26T18:45:11,PayFlow,INR,26,22928.38,1778.61,21149.77,BANK_002,PFSET_00001369,PAY_040983,PAY_039981
SET_001370,2025-12-26T21:40:34,PayFlow,INR,35,45772.48,306.80,45465.68,BANK_002,PFSET_00001370,PAY_038265,PAY_043930
SET_001371,2025-12-26T04:13:46,PayFlow,INR,33,50713.69,0.00,50713.69,BANK_002,PFSET_00001371,PAY_037428,PAY_037880
SET_001372,2025-12-24T22:47:03,PayFlow,INR,28,40899.78,876.74,40023.04,BANK_002,PFSET_00001372,PAY_046598,PAY_041987
SET_001373,2025-12-24T22:31:41,PayFlow,INR,28,22674.38,0.00,22674.38,BANK_002,PFSET_00001373,PAY_038810,PAY_048383
SET_001374,2025-12-26T23:44:36,PayFlow,INR,27,31732.02,1208.44,30523.58,BANK_002,PFSET_00001374,PAY_040308,PAY_043736
SET_001375,2025-12-25T07:41:43,PayFlow,INR,41,64462.40,0.00,64462.40,BANK_002,PFSET_00001375,PAY_038556,PAY_038268
SET_001376,2025-12-26T17:14:52,PayFlow,INR,31,33627.22,0.00,33627.22,BANK_002,PFSET_00001376,PAY_039635,PAY_039212
SET_001377,2025-12-24T22:44:30,PayFlow,INR,29,25131.51,0.00,25131.51,BANK_002,PFSET_00001377,PAY_045115,PAY_045754
SET_001378,2025-12-25T18:06:45,PayFlow,INR,36,34145.71,0.00,34145.71,BANK_002,PFSET_00001378,PAY_048555,PAY_040455
SET_001379,2025-12-26T18:17:12,PayFlow,INR,35,32677.02,951.06,31725.96,BANK_002,PFSET_00001379,PAY_038879,PAY_036912
SET_001380,2025-12-26T18:39:21,PayFlow,INR,50,56296.49,0.00,56296.49,BANK_002,PFSET_00001380,PAY_046670,PAY_045193
SET_001381,2025-12-28T01:18:53,PayFlow,INR,33,53923.78,0.00,53923.78,BANK_002,PFSET_00001381,PAY_042025,PAY_038302
SET_001382,2025-12-26T21:36:24,PayFlow,INR,34,41680.60,0.00,41680.60,BANK_002,PFSET_00001382,PAY_047666,PAY_041036
SET_001383,2025-12-25T01:23:31,PayFlow,INR,34,42356.76,0.00,42356.76,BANK_002,PFSET_00001383,PAY_041791,PAY_041404
SET_001384,2025-12-27T23:12:32,PayFlow,INR,35,41457.53,274.33,41183.20,BANK_002,PFSET_00001384,PAY_044624,PAY_045680
SET_001385,2025-12-28T02:26:06,PayFlow,INR,32,37380.86,1313.34,36067.52,BANK_002,PFSET_00001385,PAY_043758,PAY_038179
SET_001386,2025-12-26T01:41:59,PayFlow,INR,38,58741.68,0.00,58741.68,BANK_002,PFSET_00001386,PAY_047166,PAY_037706
SET_001387,2025-12-27T00:51:31,PayFlow,INR,31,37381.03,0.00,37381.03,BANK_002,PFSET_00001387,PAY_041761,PAY_048528
SET_001388,2025-12-28T10:10:01,PayFlow,INR,28,37417.11,0.00,37417.11,BANK_002,PFSET_00001388,PAY_038455,PAY_037394
SET_001389,2025-12-27T14:37:58,PayFlow,INR,32,51374.46,0.00,51374.46,BANK_002,PFSET_00001389,PAY_042569,PAY_044771
SET_001390,2025-12-27T18:39:40,PayFlow,INR,28,30779.59,0.00,30779.59,BANK_002,PFSET_00001390,PAY_045302,PAY_045356
SET_001391,2025-12-27T22:49:25,PayFlow,INR,31,37056.66,0.00,37056.66,BANK_002,PFSET_00001391,PAY_037573,PAY_038116
SET_001392,2025-12-28T23:04:36,PayFlow,INR,28,30849.21,0.00,30849.21,BANK_002,PFSET_00001392,PAY_039822,PAY_039016
SET_001393,2025-12-27T02:07:54,PayFlow,INR,36,46168.53,1145.78,45022.75,BANK_002,PFSET_00001393,PAY_039438,PAY_048445
SET_001394,2025-12-28T21:50:04,PayFlow,INR,28,40896.94,0.00,40896.94,BANK_002,PFSET_00001394,PAY_043706,PAY_044531
SET_001395,2025-12-27T21:39:09,PayFlow,INR,29,26584.63,306.06,26278.57,BANK_002,PFSET_00001395,PAY_041090,PAY_039453
SET_001396,2025-12-29T01:52:26,PayFlow,INR,31,40694.47,0.00,40694.47,BANK_002,PFSET_00001396,PAY_039800,PAY_038446
SET_001397,2025-12-25T23:27:49,PayFlow,INR,29,27828.15,0.00,27828.15,BANK_002,PFSET_00001397,PAY_038743,PAY_045244
SET_001398,2025-12-29T03:55:14,PayFlow,INR,35,35732.07,0.00,35732.07,BANK_002,PFSET_00001398,PAY_036934,PAY_041160
SET_001399,2025-12-26T03:36:24,PayFlow,INR,29,37915.27,0.00,37915.27,BANK_002,PFSET_00001399,PAY_039702,PAY_038759
SET_001400,2025-12-29T04:40:54,PayFlow,INR,36,41764.47,0.00,41764.47,BANK_002,PFSET_00001400,PAY_044760,PAY_045567
SET_001401,2025-12-26T04:50:34,PayFlow,INR,29,46744.49,0.00,46744.49,BANK_002,PFSET_00001401,PAY_042976,PAY_046436
SET_001402,2025-12-29T13:28:09,PayFlow,INR,35,42712.20,542.79,42169.41,BANK_002,PFSET_00001402,PAY_042749,PAY_044899
SET_001403,2025-12-29T17:54:33,PayFlow,INR,30,45699.26,0.00,45699.26,BANK_002,PFSET_00001403,PAY_043586,PAY_046758
SET_001404,2025-12-28T16:19:39,PayFlow,INR,33,36769.72,0.00,36769.72,BANK_002,PFSET_00001404,PAY_046979,PAY_045390
SET_001405,2025-12-26T23:33:52,PayFlow,INR,34,42430.12,0.00,42430.12,BANK_002,PFSET_00001405,PAY_047507,PAY_041810
SET_001406,2025-12-29T22:47:48,PayFlow,INR,34,43624.70,1353.55,42271.15,BANK_002,PFSET_00001406,PAY_043049,PAY_044641
SET_001407,2025-12-28T22:42:44,PayFlow,INR,31,43374.48,0.00,43374.48,BANK_002,PFSET_00001407,PAY_041357,PAY_047209
SET_001408,2025-12-29T01:15:55,PayFlow,INR,27,25914.80,0.00,25914.80,BANK_002,PFSET_00001408,PAY_043757,PAY_037966
SET_001409,2025-12-27T20:44:40,PayFlow,INR,29,34991.35,0.00,34991.35,BANK_002,PFSET_00001409,PAY_045724,PAY_047787
SET_001410,2025-12-27T04:49:56,PayFlow,INR,26,34228.63,0.00,34228.63,BANK_002,PFSET_00001410,PAY_045820,PAY_045048
SET_001411,2025-12-27T23:49:59,PayFlow,INR,31,33424.73,403.15,33021.58,BANK_002,PFSET_00001411,PAY_048615,PAY_037748
SET_001412,2025-12-29T03:51:13,PayFlow,INR,30,31743.53,0.00,31743.53,BANK_002,PFSET_00001412,PAY_040786,PAY_043709
SET_001413,2025-12-26T22:34:05,PayFlow,INR,31,40885.06,0.00,40885.06,BANK_002,PFSET_00001413,PAY_042152,PAY_040720
SET_001414,2025-12-28T07:01:41,PayFlow,INR,28,33842.99,0.00,33842.99,BANK_002,PFSET_00001414,PAY_041713,PAY_039980
SET_001415,2025-12-29T13:00:41,PayFlow,INR,40,40058.16,1906.88,38151.28,BANK_002,PFSET_00001415,PAY_044349,PAY_044070
SET_001416,2025-12-30T18:18:04,PayFlow,INR,26,41231.88,0.00,41231.88,BANK_002,PFSET_00001416,PAY_043868,PAY_047428
SET_001417,2025-12-28T17:51:25,PayFlow,INR,43,46768.87,0.00,46768.87,BANK_002,PFSET_00001417,PAY_041897,PAY_044491
SET_001418,2025-12-27T19:26:13,PayFlow,INR,26,33912.86,542.68,33370.18,BANK_002,PFSET_00001418,PAY_040355,PAY_043581
SET_001419,2025-12-30T18:03:42,PayFlow,INR,29,32716.96,785.63,31931.33,BANK_002,PFSET_00001419,PAY_046725,PAY_038937
SET_001420,2025-12-28T18:40:07,PayFlow,INR,35,38529.59,0.00,38529.59,BANK_002,PFSET_00001420,PAY_039887,PAY_044711
SET_001421,2025-12-29T23:36:51,PayFlow,INR,39,38435.58,0.00,38435.58,BANK_002,PFSET_00001421,PAY_044997,PAY_043876
SET_001422,2025-12-28T23:15:39,PayFlow,INR,27,28687.22,0.00,28687.22,BANK_002,PFSET_00001422,PAY_047612,PAY_046883
SET_001423,2025-12-30T04:45:38,PayFlow,INR,32,32595.81,0.00,32595.81,BANK_002,PFSET_00001423,PAY_040352,PAY_047335
SET_001424,2025-12-29T05:03:23,PayFlow,INR,37,38180.30,0.00,38180.30,BANK_002,PFSET_00001424,PAY_045132,PAY_045736
SET_001425,2025-12-31T01:31:52,PayFlow,INR,36,45558.36,0.00,45558.36,BANK_002,PFSET_00001425,PAY_042082,PAY_045515
SET_001426,2025-12-30T04:52:55,PayFlow,INR,29,21440.65,306.80,21133.85,BANK_002,PFSET_00001426,PAY_040062,PAY_041240
SET_001427,2025-12-31T12:01:12,PayFlow,INR,41,49628.94,414.18,49214.76,BANK_002,PFSET_00001427,PAY_038320,PAY_041394
SET_001428,2025-12-31T18:44:39,PayFlow,INR,30,33490.43,1489.81,32000.62,BANK_002,PFSET_00001428,PAY_041371,PAY_038303
SET_001429,2025-12-31T23:35:39,PayFlow,INR,44,54636.78,295.00,54341.78,BANK_002,PFSET_00001429,PAY_036799,PAY_046003
SET_001430,2025-12-31T17:24:18,PayFlow,INR,32,30666.61,0.00,30666.61,BANK_002,PFSET_00001430,PAY_046642,PAY_045002
SET_001431,2025-12-28T18:37:30,PayFlow,INR,29,31947.08,0.00,31947.08,BANK_002,PFSET_00001431,PAY_047420,PAY_048519
SET_001432,2025-12-30T22:33:46,PayFlow,INR,28,38499.01,858.51,37640.50,BANK_002,PFSET_00001432,PAY_042497,PAY_046226
SET_001433,2025-12-28T21:16:12,PayFlow,INR,40,41364.86,0.00,41364.86,BANK_002,PFSET_00001433,PAY_048223,PAY_045661
SET_001434,2025-12-30T02:07:49,PayFlow,INR,34,55008.34,0.00,55008.34,BANK_002,PFSET_00001434,PAY_037895,PAY_046601
SET_001435,2026-01-01T02:17:40,PayFlow,INR,29,28597.67,0.00,28597.67,BANK_002,PFSET_00001435,PAY_041185,PAY_037628
SET_001436,2025-12-31T04:12:08,PayFlow,INR,40,45618.87,352.11,45266.76,BANK_002,PFSET_00001436,PAY_048590,PAY_046310
SET_001437,2025-12-29T01:57:32,PayFlow,INR,36,37394.04,167.44,37226.60,BANK_002,PFSET_00001437,PAY_040310,PAY_040659
SET_001438,2025-12-30T13:11:21,PayFlow,INR,29,33730.53,0.00,33730.53,BANK_002,PFSET_00001438,PAY_046596,PAY_041570
SET_001439,2026-01-01T00:12:18,PayFlow,INR,27,31634.78,0.00,31634.78,BANK_002,PFSET_00001439,PAY_038239,PAY_047589
SET_001440,2025-12-31T17:19:29,PayFlow,INR,34,58726.33,0.00,58726.33,BANK_002,PFSET_00001440,PAY_037984,PAY_039864
SET_001441,2025-12-31T22:43:11,PayFlow,INR,33,43013.28,0.00,43013.28,BANK_002,PFSET_00001441,PAY_043788,PAY_042667
SET_001442,2025-12-30T00:39:09,PayFlow,INR,36,44469.77,0.00,44469.77,BANK_002,PFSET_00001442,PAY_039005,PAY_041805
SET_001443,2025-12-31T19:36:34,PayFlow,INR,35,37268.96,363.91,36905.05,BANK_002,PFSET_00001443,PAY_038935,PAY_040844
SET_001444,2026-01-02T03:46:22,PayFlow,INR,41,49392.42,1946.53,47445.89,BANK_002,PFSET_00001444,PAY_041661,PAY_046530
SET_001445,2025-12-31T21:40:20,PayFlow,INR,28,26776.21,0.00,26776.21,BANK_002,PFSET_00001445,PAY_044327,PAY_039370
SET_001446,2026-01-01T03:00:35,PayFlow,INR,33,38729.96,0.00,38729.96,BANK_002,PFSET_00001446,PAY_042264,PAY_037431
SET_001447,2025-12-31T15:39:16,PayFlow,INR,43,50846.96,0.00,50846.96,BANK_002,PFSET_00001447,PAY_045742,PAY_038058
SET_001448,2025-12-31T14:54:26,PayFlow,INR,39,40873.87,659.27,40214.60,BANK_002,PFSET_00001448,PAY_048454,PAY_046639
SET_001449,2025-12-30T19:17:10,PayFlow,INR,31,41622.90,0.00,41622.90,BANK_002,PFSET_00001449,PAY_042330,PAY_044191
SET_001450,2026-01-01T18:40:17,PayFlow,INR,28,30131.17,0.00,30131.17,BANK_002,PFSET_00001450,PAY_041664,PAY_045346
SET_001451,2026-01-01T00:28:31,PayFlow,INR,30,33275.42,0.00,33275.42,BANK_002,PFSET_00001451,PAY_043194,PAY_042334
SET_001452,2026-01-01T18:27:23,PayFlow,INR,34,56286.79,0.00,56286.79,BANK_002,PFSET_00001452,PAY_037827,PAY_047167
SET_001453,2026-01-01T03:36:46,PayFlow,INR,28,31561.94,0.00,31561.94,BANK_002,PFSET_00001453,PAY_039052,PAY_046277
SET_001454,2026-01-03T00:37:06,PayFlow,INR,26,25573.97,636.61,24937.36,BANK_002,PFSET_00001454,PAY_037193,PAY_044106
SET_001455,2026-01-03T05:01:18,PayFlow,INR,35,34212.42,0.00,34212.42,BANK_002,PFSET_00001455,PAY_043320,PAY_043013
SET_001456,2025-12-31T03:27:05,PayFlow,INR,29,39359.05,0.00,39359.05,BANK_002,PFSET_00001456,PAY_041459,PAY_044426
SET_001457,2026-01-03T04:26:11,PayFlow,INR,35,51796.37,0.00,51796.37,BANK_002,PFSET_00001457,PAY_048617,PAY_045147
SET_001458,2026-01-02T01:39:18,PayFlow,INR,34,50966.55,837.80,50128.75,BANK_002,PFSET_00001458,PAY_040565,PAY_043445
SET_001459,2026-01-03T14:27:08,PayFlow,INR,38,37754.17,0.00,37754.17,BANK_002,PFSET_00001459,PAY_042526,PAY_046036
SET_001460,2026-01-03T18:28:32,PayFlow,INR,31,22257.26,664.60,21592.66,BANK_002,PFSET_00001460,PAY_046994,PAY_044204
SET_001461,2026-01-01T22:57:09,PayFlow,INR,25,23336.37,0.00,23336.37,BANK_002,PFSET_00001461,PAY_047064,PAY_042451
SET_001462,2026-01-03T20:25:40,PayFlow,INR,38,52171.25,815.36,51355.89,BANK_002,PFSET_00001462,PAY_041337,PAY_043187
SET_001463,2026-01-03T20:05:27,PayFlow,INR,27,27757.82,0.00,27757.82,BANK_002,PFSET_00001463,PAY_040018,PAY_042445
SET_001464,2026-01-01T02:17:40,PayFlow,INR,33,51741.02,0.00,51741.02,BANK_002,PFSET_00001464,PAY_042168,PAY_046223
SET_001465,2026-01-01T02:13:18,PayFlow,INR,31,45113.36,0.00,45113.36,BANK_002,PFSET_00001465,PAY_038328,PAY_045100
SET_001466,2026-01-03T00:26:06,PayFlow,INR,28,27958.79,0.00,27958.79,BANK_002,PFSET_00001466,PAY_037876,PAY_047513
SET_001467,2026-01-03T04:26:04,PayFlow,INR,31,37231.36,0.00,37231.36,BANK_002,PFSET_00001467,PAY_041276,PAY_045232
SET_001468,2025-12-31T21:44:53,PayFlow,INR,35,34236.81,0.00,34236.81,BANK_002,PFSET_00001468,PAY_041954,PAY_042172
SET_001469,2026-01-03T22:13:37,PayFlow,INR,30,44349.60,0.00,44349.60,BANK_002,PFSET_00001469,PAY_040818,PAY_036901
SET_001470,2026-01-02T02:19:32,PayFlow,INR,30,29587.60,0.00,29587.60,BANK_002,PFSET_00001470,PAY_041851,PAY_044722
SET_001471,2026-01-04T02:53:06,PayFlow,INR,38,43451.93,890.57,42561.36,BANK_002,PFSET_00001471,PAY_040173,PAY_041332
SET_001472,2026-01-02T01:49:58,PayFlow,INR,35,42159.73,0.00,42159.73,BANK_002,PFSET_00001472,PAY_037458,PAY_048381
SET_001473,2026-01-01T16:47:22,PayFlow,INR,36,58365.60,0.00,58365.60,BANK_002,PFSET_00001473,PAY_043614,PAY_044021
SET_001474,2026-01-01T21:03:27,PayFlow,INR,29,22909.62,0.00,22909.62,BANK_002,PFSET_00001474,PAY_040725,PAY_040369
SET_001475,2026-01-01T23:24:12,PayFlow,INR,31,39288.35,0.00,39288.35,BANK_002,PFSET_00001475,PAY_047711,PAY_037985
SET_001476,2026-01-04T19:25:37,PayFlow,INR,47,43460.38,0.00,43460.38,BANK_002,PFSET_00001476,PAY_048107,PAY_043332
SET_001477,2026-01-01T21:05:27,PayFlow,INR,29,29266.43,0.00,29266.43,BANK_002,PFSET_00001477,PAY_037093,PAY_040992
SET_001478,2026-01-01T21:50:34,PayFlow,INR,34,45874.50,0.00,45874.50,BANK_002,PFSET_00001478,PAY_044592,PAY_038729
SET_001479,2026-01-03T00:32:15,PayFlow,INR,40,40644.43,0.00,40644.43,BANK_002,PFSET_00001479,PAY_041098,PAY_043184
SET_001480,2026-01-03T01:30:35,PayFlow,INR,31,34984.98,0.00,34984.98,BANK_002,PFSET_00001480,PAY_043232,PAY_046153
SET_001481,2026-01-04T22:32:26,PayFlow,INR,32,34946.34,1083.71,33862.63,BANK_002,PFSET_00001481,PAY_041096,PAY_042751
SET_001482,2026-01-02T21:46:34,PayFlow,INR,32,47156.68,0.00,47156.68,BANK_002,PFSET_00001482,PAY_043779,PAY_043155
SET_001483,2026-01-05T01:13:43,PayFlow,INR,33,29095.01,0.00,29095.01,BANK_002,PFSET_00001483,PAY_046990,PAY_038440
SET_001484,2026-01-02T08:09:16,PayFlow,INR,28,32419.36,0.00,32419.36,BANK_002,PFSET_00001484,PAY_047744,PAY_042615
SET_001485,2026-01-03T12:24:50,PayFlow,INR,29,29191.09,1381.20,27809.89,BANK_002,PFSET_00001485,PAY_040020,PAY_050586
SET_001486,2026-01-04T14:42:02,PayFlow,INR,29,40452.16,0.00,40452.16,BANK_002,PFSET_00001486,PAY_054524,PAY_052255
SET_001487,2026-01-02T23:04:20,PayFlow,INR,28,30330.99,0.00,30330.99,BANK_002,PFSET_00001487,PAY_052197,PAY_053620
SET_001488,2026-01-03T23:07:15,PayFlow,INR,26,39573.40,0.00,39573.40,BANK_002,PFSET_00001488,PAY_050771,PAY_056421
SET_001489,2026-01-03T18:50:20,PayFlow,INR,32,34736.32,0.00,34736.32,BANK_002,PFSET_00001489,PAY_051143,PAY_050884
SET_001490,2026-01-03T21:04:49,PayFlow,INR,46,50163.21,0.00,50163.21,BANK_002,PFSET_00001490,PAY_049657,PAY_058038
SET_001491,2026-01-04T20:58:29,PayFlow,INR,31,27511.22,0.00,27511.22,BANK_002,PFSET_00001491,PAY_058723,PAY_058151
SET_001492,2026-01-02T20:06:21,PayFlow,INR,25,26219.58,0.00,26219.58,BANK_002,PFSET_00001492,PAY_058318,PAY_054108
SET_001493,2026-01-02T22:07:18,PayFlow,INR,27,27128.56,0.00,27128.56,BANK_002,PFSET_00001493,PAY_059040,PAY_050602
SET_001494,2026-01-04T22:21:39,PayFlow,INR,45,56302.17,1142.40,55159.77,BANK_002,PFSET_00001494,PAY_051964,PAY_058518
SET_001495,2026-01-04T01:26:19,PayFlow,INR,29,43747.66,0.00,43747.66,BANK_002,PFSET_00001495,PAY_051429,PAY_058751
SET_001496,2026-01-05T03:53:00,PayFlow,INR,39,50741.06,1133.98,49607.08,BANK_002,PFSET_00001496,PAY_055317,PAY_059061
SET_001497,2026-01-05T10:03:23,PayFlow,INR,36,42510.44,2128.37,40382.07,BANK_002,PFSET_00001497,PAY_055297,PAY_055907
SET_001498,2026-01-03T13:30:52,PayFlow,INR,25,28378.07,0.00,28378.07,BANK_002,PFSET_00001498,PAY_054973,PAY_057807
SET_001499,2026-01-06T00:37:38,PayFlow,INR,37,46153.97,0.00,46153.97,BANK_002,PFSET_00001499,PAY_052556,PAY_051827
SET_001500,2026-01-03T18:45:07,PayFlow,INR,38,69941.40,0.00,69941.40,BANK_002,PFSET_00001500,PAY_049588,PAY_052901
SET_001501,2026-01-04T19:00:20,PayFlow,INR,30,36407.71,0.00,36407.71,BANK_002,PFSET_00001501,PAY_058079,PAY_049219
SET_001502,2026-01-04T19:26:13,PayFlow,INR,33,40787.77,0.00,40787.77,BANK_002,PFSET_00001502,PAY_049723,PAY_058251
SET_001503,2026-01-05T22:07:52,PayFlow,INR,27,30765.83,814.20,29951.63,BANK_002,PFSET_00001503,PAY_056569,PAY_057963
SET_001504,2026-01-06T20:19:15,PayFlow,INR,40,48386.20,0.00,48386.20,BANK_002,PFSET_00001504,PAY_052798,PAY_056017
SET_001505,2026-01-06T01:52:55,PayFlow,INR,46,43523.75,0.00,43523.75,BANK_002,PFSET_00001505,PAY_057749,PAY_050073
SET_001506,2026-01-04T06:28:49,PayFlow,INR,33,48521.59,0.00,48521.59,BANK_002,PFSET_00001506,PAY_057386,PAY_058449
SET_001507,2026-01-06T04:25:55,PayFlow,INR,33,46705.11,0.00,46705.11,BANK_002,PFSET_00001507,PAY_052058,PAY_058224
SET_001508,2026-01-04T17:13:41,PayFlow,INR,40,43415.76,0.00,43415.76,BANK_002,PFSET_00001508,PAY_052488,PAY_058748
SET_001509,2026-01-04T23:56:03,PayFlow,INR,38,37781.91,0.00,37781.91,BANK_002,PFSET_00001509,PAY_050180,PAY_056333
SET_001510,2026-01-06T22:57:31,PayFlow,INR,33,34951.21,1620.14,33331.07,BANK_002,PFSET_00001510,PAY_051208,PAY_057820
SET_001511,2026-01-06T18:19:44,PayFlow,INR,35,46680.55,0.00,46680.55,BANK_002,PFSET_00001511,PAY_055653,PAY_054495
SET_001512,2026-01-07T00:29:38,PayFlow,INR,30,47274.80,0.00,47274.80,BANK_002,PFSET_00001512,PAY_058091,PAY_055069
SET_001513,2026-01-07T23:51:49,PayFlow,INR,29,31785.81,0.00,31785.81,BANK_002,PFSET_00001513,PAY_054284,PAY_049624
SET_001514,2026-01-06T22:44:28,PayFlow,INR,36,40489.68,0.00,40489.68,BANK_002,PFSET_00001514,PAY_057848,PAY_051241
SET_001515,2026-01-07T03:40:13,PayFlow,INR,34,55003.22,0.00,55003.22,BANK_002,PFSET_00001515,PAY_052537,PAY_052249
SET_001516,2026-01-05T05:56:32,PayFlow,INR,46,57997.06,0.00,57997.06,BANK_002,PFSET_00001516,PAY_056606,PAY_056695
SET_001517,2026-01-06T09:30:01,PayFlow,INR,35,37566.91,0.00,37566.91,BANK_002,PFSET_00001517,PAY_054632,PAY_055493
SET_001518,2026-01-06T19:26:38,PayFlow,INR,40,55729.91,283.14,55446.77,BANK_002,PFSET_00001518,PAY_054733,PAY_050851
SET_001519,2026-01-05T23:16:12,PayFlow,INR,33,39461.42,0.00,39461.42,BANK_002,PFSET_00001519,PAY_056373,PAY_053097
SET_001520,2026-01-07T22:57:27,PayFlow,INR,41,56418.18,0.00,56418.18,BANK_002,PFSET_00001520,PAY_052650,PAY_054168
SET_001521,2026-01-07T01:07:12,PayFlow,INR,31,39354.99,0.00,39354.99,BANK_002,PFSET_00001521,PAY_053524,PAY_050817
SET_001522,2026-01-09T01:16:49,PayFlow,INR,38,48190.20,0.00,48190.20,BANK_002,PFSET_00001522,PAY_050796,PAY_049926
SET_001523,2026-01-06T01:19:14,PayFlow,INR,30,29460.27,0.00,29460.27,BANK_002,PFSET_00001523,PAY_058511,PAY_053544
SET_001524,2026-01-06T06:03:37,PayFlow,INR,32,30218.36,0.00,30218.36,BANK_002,PFSET_00001524,PAY_049563,PAY_051104
SET_001525,2026-01-06T01:53:11,PayFlow,INR,34,35428.64,0.00,35428.64,BANK_002,PFSET_00001525,PAY_054757,PAY_052831
SET_001526,2026-01-09T12:13:03,PayFlow,INR,26,27829.27,1057.75,26771.52,BANK_002,PFSET_00001526,PAY_051839,PAY_056236
SET_001527,2026-01-07T16:48:45,PayFlow,INR,26,39882.43,0.00,39882.43,BANK_002,PFSET_00001527,PAY_056115,PAY_055226
SET_001528,2026-01-09T17:18:29,PayFlow,INR,37,40550.53,0.00,40550.53,BANK_002,PFSET_00001528,PAY_052862,PAY_056476
SET_001529,2026-01-07T16:50:20,PayFlow,INR,40,55088.26,318.60,54769.66,BANK_002,PFSET_00001529,PAY_053305,PAY_048892
SET_001530,2026-01-07T18:11:14,PayFlow,INR,35,32933.28,0.00,32933.28,BANK_002,PFSET_00001530,PAY_052104,PAY_055101
SET_001531,2026-01-07T01:12:47,PayFlow,INR,30,27449.04,0.00,27449.04,BANK_002,PFSET_00001531,PAY_057718,PAY_058280
SET_001532,2026-01-09T02:07:14,PayFlow,INR,33,36487.06,0.00,36487.06,BANK_002,PFSET_00001532,PAY_055213,PAY_049938
SET_001533,2026-01-09T03:45:38,PayFlow,INR,31,40480.73,0.00,40480.73,BANK_002,PFSET_00001533,PAY_050205,PAY_054148
SET_001534,2026-01-07T05:00:27,PayFlow,INR,30,43411.08,791.78,42619.30,BANK_002,PFSET_00001534,PAY_057069,PAY_058010
SET_001535,2026-01-07T04:06:20,PayFlow,INR,26,25009.87,0.00,25009.87,BANK_002,PFSET_00001535,PAY_051736,PAY_055270
SET_001536,2026-01-08T23:19:29,PayFlow,INR,28,41381.77,1462.02,39919.75,BANK_002,PFSET_00001536,PAY_049438,PAY_052933
SET_001537,2026-01-07T05:40:32,PayFlow,INR,36,42179.39,0.00,42179.39,BANK_002,PFSET_00001537,PAY_058503,PAY_056015
SET_001538,2026-01-10T02:37:12,PayFlow,INR,30,35827.82,0.00,35827.82,BANK_002,PFSET_00001538,PAY_054316,PAY_050556
SET_001539,2026-01-08T13:55:33,PayFlow,INR,37,49897.74,0.00,49897.74,BANK_002,PFSET_00001539,PAY_051545,PAY_056528
SET_001540,2026-01-09T21:23:50,PayFlow,INR,35,29035.43,0.00,29035.43,BANK_002,PFSET_00001540,PAY_050529,PAY_049997
SET_001541,2026-01-10T19:04:44,PayFlow,INR,32,47088.65,0.00,47088.65,BANK_002,PFSET_00001541,PAY_056009,PAY_059466
SET_001542,2026-01-08T00:48:38,PayFlow,INR,30,46653.15,0.00,46653.15,BANK_002,PFSET_00001542,PAY_054343,PAY_058040
SET_001543,2026-01-08T23:35:57,PayFlow,INR,33,41935.76,0.00,41935.76,BANK_002,PFSET_00001543,PAY_058687,PAY_058913
SET_001544,2026-01-09T21:51:10,PayFlow,INR,31,38720.00,0.00,38720.00,BANK_002,PFSET_00001544,PAY_049839,PAY_051723
SET_001545,2026-01-08T02:32:35,PayFlow,INR,28,30208.51,0.00,30208.51,BANK_002,PFSET_00001545,PAY_055276,PAY_052057
SET_001546,2026-01-09T19:53:03,PayFlow,INR,28,28826.91,0.00,28826.91,BANK_002,PFSET_00001546,PAY_056863,PAY_056211
SET_001547,2026-01-10T20:32:48,PayFlow,INR,35,52178.76,0.00,52178.76,BANK_002,PFSET_00001547,PAY_050544,PAY_054763
SET_001548,2026-01-08T00:07:54,PayFlow,INR,30,51445.23,0.00,51445.23,BANK_002,PFSET_00001548,PAY_052373,PAY_057176
