vendor_invoice_id,vendor_id,vendor_category,invoice_date,due_date,invoice_type,description,subtotal,tax_amount,total_amount,currency,status,purchase_reference,handles_cod
VINV_002050,VEND_000085,GOODS,2025-12-09T10:02:00,2026-01-23T10:02:00,GOODS,Merchandise procurement,56727.00,10210.86,66937.86,INR,APPROVED,PO_00002050,N
VINV_002051,VEND_000019,GOODS,2025-12-08T10:08:00,2026-01-22T10:08:00,GOODS,Merchandise procurement,123566.00,22241.88,145807.88,INR,APPROVED,PO_00002051,N
VINV_002052,VEND_000076,GOODS,2025-12-10T10:08:00,2026-01-09T10:08:00,GOODS,Product stock replenishment,139126.00,25042.68,164168.68,INR,APPROVED,PO_00002052,N
VINV_002053,VEND_000010,GOODS,2025-12-10T10:16:00,2026-01-09T10:16:00,GOODS,Product stock replenishment,189139.00,34045.02,223184.02,INR,APPROVED,PO_00002053,N
VINV_002054,VEND_000084,GOODS,2025-12-14T10:29:00,2026-01-28T10:29:00,GOODS,Inventory replenishment,87813.00,15806.34,103619.34,INR,APPROVED,PO_00002054,N
VINV_002055,VEND_000033,GOODS,2025-12-24T10:09:00,2026-01-23T10:09:00,GOODS,Merchandise procurement,156501.00,28170.18,184671.18,INR,APPROVED,PO_00002055,N
VINV_002056,VEND_000010,GOODS,2025-12-25T10:17:00,2026-01-24T10:17:00,GOODS,Merchandise procurement,210037.00,37806.66,247843.66,INR,APPROVED,PO_00002056,N
VINV_002057,VEND_000048,GOODS,2025-12-23T10:41:00,2026-01-22T10:41:00,GOODS,Merchandise procurement,192755.00,34695.90,227450.90,INR,APPROVED,PO_00002057,N
VINV_002058,VEND_000054,GOODS,2025-12-12T10:50:00,2026-01-26T10:50:00,GOODS,Product stock replenishment,85236.00,15342.48,100578.48,INR,APPROVED,PO_00002058,N
VINV_002059,VEND_000049,GOODS,2025-12-21T10:15:00,2026-01-20T10:15:00,GOODS,Inventory replenishment,51792.00,9322.56,61114.56,INR,APPROVED,PO_00002059,N
VINV_002060,VEND_000035,GOODS,2025-12-19T10:07:00,2026-01-18T10:07:00,GOODS,Product stock replenishment,77668.00,13980.24,91648.24,INR,APPROVED,PO_00002060,N
VINV_002061,VEND_000009,GOODS,2025-12-22T10:05:00,2026-02-05T10:05:00,GOODS,Packaging and merchandise supplies,131339.00,23641.02,154980.02,INR,APPROVED,PO_00002061,N
VINV_002062,VEND_000043,GOODS,2025-12-06T10:55:00,2026-01-20T10:55:00,GOODS,Merchandise procurement,116631.00,20993.58,137624.58,INR,APPROVED,PO_00002062,N
VINV_002063,VEND_000036,GOODS,2025-12-05T10:24:00,2026-01-04T10:24:00,GOODS,Merchandise procurement,47585.00,8565.30,56150.30,INR,APPROVED,PO_00002063,N
VINV_002064,VEND_000049,GOODS,2025-12-05T10:11:00,2026-01-04T10:11:00,GOODS,Packaging and merchandise supplies,72525.00,13054.50,85579.50,INR,APPROVED,PO_00002064,N
VINV_002065,VEND_000076,GOODS,2025-12-05T10:33:00,2026-01-04T10:33:00,GOODS,Packaging and merchandise supplies,173350.00,31203.00,204553.00,INR,APPROVED,PO_00002065,N
VINV_002066,VEND_000090,GOODS,2025-12-11T10:35:00,2026-01-10T10:35:00,GOODS,Packaging and merchandise supplies,194987.00,35097.66,230084.66,INR,APPROVED,PO_00002066,N
VINV_002067,VEND_000078,GOODS,2025-12-03T10:10:00,2026-01-17T10:10:00,GOODS,Packaging and merchandise supplies,70969.00,12774.42,83743.42,INR,APPROVED,PO_00002067,N
VINV_002068,VEND_000050,GOODS,2025-12-13T10:51:00,2026-01-12T10:51:00,GOODS,Product stock replenishment,92362.00,16625.16,108987.16,INR,APPROVED,PO_00002068,N
VINV_002069,VEND_000062,GOODS,2025-12-06T10:16:00,2026-01-05T10:16:00,GOODS,Inventory replenishment,200270.00,0.00,200270.00,INR,APPROVED,PO_00002069,N
VINV_002070,VEND_000088,GOODS,2025-12-24T10:09:00,2026-01-23T10:09:00,GOODS,Merchandise procurement,179628.00,32333.04,211961.04,INR,APPROVED,PO_00002070,N
VINV_002071,VEND_000019,GOODS,2025-12-20T10:47:00,2026-02-03T10:47:00,GOODS,Packaging and merchandise supplies,144300.00,25974.00,170274.00,INR,APPROVED,PO_00002071,N
VINV_002072,VEND_000007,GOODS,2025-12-13T10:45:00,2026-01-27T10:45:00,GOODS,Merchandise procurement,212560.00,0.00,212560.00,INR,APPROVED,PO_00002072,N
VINV_002073,VEND_000087,GOODS,2025-12-15T10:45:00,2026-01-14T10:45:00,GOODS,Product stock replenishment,204567.00,36822.06,241389.06,INR,APPROVED,PO_00002073,N
VINV_002074,VEND_000024,GOODS,2025-12-13T10:51:00,2026-01-12T10:51:00,GOODS,Product stock replenishment,160070.00,28812.60,188882.60,INR,APPROVED,PO_00002074,N
VINV_002075,VEND_000065,GOODS,2025-12-10T10:27:00,2026-01-09T10:27:00,GOODS,Merchandise procurement,120188.00,21633.84,141821.84,INR,APPROVED,PO_00002075,N
VINV_002076,VEND_000040,GOODS,2025-12-04T10:19:00,2026-01-18T10:19:00,GOODS,Product stock replenishment,211627.00,38092.86,249719.86,INR,APPROVED,PO_00002076,N
VINV_002077,VEND_000041,GOODS,2025-12-22T10:05:00,2026-01-21T10:05:00,GOODS,Inventory replenishment,68629.00,12353.22,80982.22,INR,APPROVED,PO_00002077,N
VINV_002078,VEND_000031,GOODS,2025-12-07T10:36:00,2026-01-06T10:36:00,GOODS,Inventory replenishment,69545.00,12518.10,82063.10,INR,APPROVED,PO_00002078,N
VINV_002079,VEND_000011,GOODS,2025-12-19T10:59:00,2026-02-02T10:59:00,GOODS,Product stock replenishment,119934.00,21588.12,141522.12,INR,APPROVED,PO_00002079,N
VINV_002080,VEND_000002,GOODS,2025-12-23T10:32:00,2026-02-06T10:32:00,GOODS,Merchandise procurement,156144.00,28105.92,184249.92,INR,APPROVED,PO_00002080,N
VINV_002081,VEND_000062,GOODS,2025-12-18T10:43:00,2026-01-17T10:43:00,GOODS,Inventory replenishment,175496.00,0.00,175496.00,INR,APPROVED,PO_00002081,N
VINV_002082,VEND_000052,GOODS,2025-12-21T10:12:00,2026-01-20T10:12:00,GOODS,Inventory replenishment,48643.00,8755.74,57398.74,INR,APPROVED,PO_00002082,N
VINV_002083,VEND_000055,GOODS,2025-12-25T10:22:00,2026-01-24T10:22:00,GOODS,Merchandise procurement,185070.00,33312.60,218382.60,INR,APPROVED,PO_00002083,N
VINV_002084,VEND_000085,GOODS,2025-12-23T10:38:00,2026-02-06T10:38:00,GOODS,Inventory replenishment,183441.00,33019.38,216460.38,INR,APPROVED,PO_00002084,N
VINV_002085,VEND_000078,GOODS,2025-12-07T10:43:00,2026-01-21T10:43:00,GOODS,Merchandise procurement,162611.00,29269.98,191880.98,INR,APPROVED,PO_00002085,N
VINV_002086,VEND_000023,GOODS,2025-12-13T10:53:00,2026-01-27T10:53:00,GOODS,Merchandise procurement,64692.00,11644.56,76336.56,INR,APPROVED,PO_00002086,N
VINV_002087,VEND_000066,GOODS,2025-12-03T10:27:00,2026-01-02T10:27:00,GOODS,Product stock replenishment,137613.00,24770.34,162383.34,INR,APPROVED,PO_00002087,N
VINV_002088,VEND_000049,GOODS,2025-12-13T10:07:00,2026-01-12T10:07:00,GOODS,Packaging and merchandise supplies,89691.00,16144.38,105835.38,INR,APPROVED,PO_00002088,N
VINV_002089,VEND_000087,GOODS,2025-12-19T10:54:00,2026-01-18T10:54:00,GOODS,Inventory replenishment,110474.00,19885.32,130359.32,INR,APPROVED,PO_00002089,N
VINV_002090,VEND_000038,GOODS,2025-12-17T10:18:00,2026-01-16T10:18:00,GOODS,Packaging and merchandise supplies,123427.00,22216.86,145643.86,INR,APPROVED,PO_00002090,N
VINV_002091,VEND_000028,GOODS,2025-12-25T10:40:00,2026-01-24T10:40:00,GOODS,Product stock replenishment,45585.00,8205.30,53790.30,INR,APPROVED,PO_00002091,N
VINV_002092,VEND_000028,GOODS,2025-12-22T10:32:00,2026-01-21T10:32:00,GOODS,Inventory replenishment,124906.00,22483.08,147389.08,INR,APPROVED,PO_00002092,N
VINV_002093,VEND_000060,GOODS,2025-12-17T10:03:00,2026-01-16T10:03:00,GOODS,Packaging and merchandise supplies,206939.00,37249.02,244188.02,INR,APPROVED,PO_00002093,N
VINV_002094,VEND_000001,GOODS,2025-12-16T10:21:00,2026-01-15T10:21:00,GOODS,Packaging and merchandise supplies,206357.00,37144.26,243501.26,INR,APPROVED,PO_00002094,N
VINV_002095,VEND_000046,GOODS,2025-12-02T10:22:00,2026-01-16T10:22:00,GOODS,Merchandise procurement,73092.00,13156.56,86248.56,INR,APPROVED,PO_00002095,N
VINV_002096,VEND_000052,GOODS,2025-12-02T10:06:00,2026-01-01T10:06:00,GOODS,Product stock replenishment,137938.00,24828.84,162766.84,INR,APPROVED,PO_00002096,N
VINV_002097,VEND_000063,GOODS,2025-12-04T10:33:00,2026-01-03T10:33:00,GOODS,Merchandise procurement,96785.00,17421.30,114206.30,INR,APPROVED,PO_00002097,N
VINV_002098,VEND_000053,GOODS,2025-12-17T10:00:00,2026-01-16T10:00:00,GOODS,Merchandise procurement,77464.00,0.00,77464.00,INR,APPROVED,PO_00002098,N
VINV_002099,VEND_000085,GOODS,2025-12-09T10:30:00,2026-01-23T10:30:00,GOODS,Product stock replenishment,110571.00,19902.78,130473.78,INR,APPROVED,PO_00002099,N
VINV_002100,VEND_000048,GOODS,2025-12-13T10:27:00,2026-01-12T10:27:00,GOODS,Merchandise procurement,123455.00,22221.90,145676.90,INR,APPROVED,PO_00002100,N
VINV_002101,VEND_000069,GOODS,2025-12-05T10:28:00,2026-01-19T10:28:00,GOODS,Product stock replenishment,115643.00,20815.74,136458.74,INR,APPROVED,PO_00002101,N
VINV_002102,VEND_000021,GOODS,2025-12-13T10:47:00,2026-01-27T10:47:00,GOODS,Product stock replenishment,81667.00,14700.06,96367.06,INR,APPROVED,PO_00002102,N
VINV_002103,VEND_000001,GOODS,2025-12-24T10:12:00,2026-01-23T10:12:00,GOODS,Inventory replenishment,139171.00,25050.78,164221.78,INR,APPROVED,PO_00002103,N
VINV_002104,VEND_000025,GOODS,2025-12-03T10:08:00,2026-01-02T10:08:00,GOODS,Product stock replenishment,119684.00,21543.12,141227.12,INR,APPROVED,PO_00002104,N
VINV_002105,VEND_000054,GOODS,2025-12-03T10:10:00,2026-01-17T10:10:00,GOODS,Merchandise procurement,131825.00,23728.50,155553.50,INR,APPROVED,PO_00002105,N
VINV_002106,VEND_000062,GOODS,2025-12-10T10:07:00,2026-01-09T10:07:00,GOODS,Product stock replenishment,219389.00,0.00,219389.00,INR,APPROVED,PO_00002106,N
VINV_002107,VEND_000063,GOODS,2025-12-17T10:51:00,2026-01-16T10:51:00,GOODS,Merchandise procurement,189211.00,34057.98,223268.98,INR,APPROVED,PO_00002107,N
VINV_002108,VEND_000042,GOODS,2025-12-18T10:46:00,2026-01-17T10:46:00,GOODS,Product stock replenishment,149825.00,26968.50,176793.50,INR,APPROVED,PO_00002108,N
VINV_002109,VEND_000017,GOODS,2025-12-05T10:50:00,2026-01-19T10:50:00,GOODS,Inventory replenishment,73765.00,0.00,73765.00,INR,APPROVED,PO_00002109,N
VINV_002110,VEND_000017,GOODS,2025-12-13T10:32:00,2026-01-27T10:32:00,GOODS,Inventory replenishment,85774.00,0.00,85774.00,INR,APPROVED,PO_00002110,N
VINV_002111,VEND_000088,GOODS,2025-12-03T10:43:00,2026-01-02T10:43:00,GOODS,Packaging and merchandise supplies,106998.00,19259.64,126257.64,INR,APPROVED,PO_00002111,N
VINV_002112,VEND_000055,GOODS,2025-12-25T10:00:00,2026-01-24T10:00:00,GOODS,Product stock replenishment,201522.00,36273.96,237795.96,INR,APPROVED,PO_00002112,N
VINV_002113,VEND_000062,GOODS,2025-12-11T10:31:00,2026-01-10T10:31:00,GOODS,Inventory replenishment,120881.00,0.00,120881.00,INR,APPROVED,PO_00002113,N
VINV_002114,VEND_000055,GOODS,2025-12-21T10:09:00,2026-01-20T10:09:00,GOODS,Merchandise procurement,109945.00,19790.10,129735.10,INR,APPROVED,PO_00002114,N
VINV_002115,VEND_000032,GOODS,2025-12-05T10:55:00,2026-01-04T10:55:00,GOODS,Packaging and merchandise supplies,118698.00,0.00,118698.00,INR,APPROVED,PO_00002115,N
VINV_002116,VEND_000090,GOODS,2025-12-23T10:52:00,2026-01-22T10:52:00,GOODS,Product stock replenishment,109842.00,19771.56,129613.56,INR,APPROVED,PO_00002116,N
VINV_002117,VEND_000026,GOODS,2025-12-24T10:50:00,2026-02-07T10:50:00,GOODS,Inventory replenishment,169228.00,30461.04,199689.04,INR,APPROVED,PO_00002117,N
VINV_002118,VEND_000090,GOODS,2025-12-21T10:11:00,2026-01-20T10:11:00,GOODS,Merchandise procurement,176683.00,31802.94,208485.94,INR,APPROVED,PO_00002118,N
VINV_002119,VEND_000076,GOODS,2025-12-22T10:09:00,2026-01-21T10:09:00,GOODS,Merchandise procurement,209864.00,37775.52,247639.52,INR,APPROVED,PO_00002119,N
VINV_002120,VEND_000016,GOODS,2025-12-14T10:02:00,2026-01-28T10:02:00,GOODS,Packaging and merchandise supplies,79680.00,14342.40,94022.40,INR,APPROVED,PO_00002120,N
VINV_002121,VEND_000025,GOODS,2025-12-15T10:01:00,2026-01-14T10:01:00,GOODS,Merchandise procurement,83327.00,14998.86,98325.86,INR,APPROVED,PO_00002121,N
VINV_002122,VEND_000012,GOODS,2025-12-14T10:26:00,2026-01-13T10:26:00,GOODS,Packaging and merchandise supplies,58357.00,10504.26,68861.26,INR,APPROVED,PO_00002122,N
VINV_002123,VEND_000090,GOODS,2025-12-09T10:14:00,2026-01-08T10:14:00,GOODS,Packaging and merchandise supplies,211018.00,37983.24,249001.24,INR,APPROVED,PO_00002123,N
VINV_002124,VEND_000055,GOODS,2025-12-03T10:32:00,2026-01-02T10:32:00,GOODS,Product stock replenishment,170618.00,30711.24,201329.24,INR,APPROVED,PO_00002124,N
VINV_002125,VEND_000083,GOODS,2025-12-11T10:07:00,2026-01-10T10:07:00,GOODS,Packaging and merchandise supplies,58541.00,10537.38,69078.38,INR,APPROVED,PO_00002125,N
VINV_002126,VEND_000047,GOODS,2025-12-13T10:45:00,2026-01-27T10:45:00,GOODS,Product stock replenishment,118546.00,21338.28,139884.28,INR,APPROVED,PO_00002126,N
VINV_002127,VEND_000032,GOODS,2025-12-03T10:11:00,2026-01-02T10:11:00,GOODS,Inventory replenishment,128844.00,0.00,128844.00,INR,APPROVED,PO_00002127,N
VINV_002128,VEND_000001,GOODS,2025-12-23T10:47:00,2026-01-22T10:47:00,GOODS,Packaging and merchandise supplies,58665.00,10559.70,69224.70,INR,APPROVED,PO_00002128,N
VINV_002129,VEND_000028,GOODS,2025-12-17T10:17:00,2026-01-16T10:17:00,GOODS,Inventory replenishment,119794.00,21562.92,141356.92,INR,APPROVED,PO_00002129,N
VINV_002130,VEND_000056,GOODS,2025-12-10T10:31:00,2026-01-24T10:31:00,GOODS,Packaging and merchandise supplies,93454.00,16821.72,110275.72,INR,APPROVED,PO_00002130,N
VINV_002131,VEND_000043,GOODS,2025-12-05T10:06:00,2026-01-19T10:06:00,GOODS,Inventory replenishment,124785.00,22461.30,147246.30,INR,APPROVED,PO_00002131,N
VINV_002132,VEND_000088,GOODS,2025-12-06T10:21:00,2026-01-05T10:21:00,GOODS,Packaging and merchandise supplies,189642.00,34135.56,223777.56,INR,APPROVED,PO_00002132,N
VINV_002133,VEND_000047,GOODS,2025-12-18T10:38:00,2026-02-01T10:38:00,GOODS,Packaging and merchandise supplies,199379.00,35888.22,235267.22,INR,APPROVED,PO_00002133,N
VINV_002134,VEND_000031,GOODS,2025-12-10T10:13:00,2026-01-09T10:13:00,GOODS,Product stock replenishment,215458.00,38782.44,254240.44,INR,APPROVED,PO_00002134,N
VINV_002135,VEND_000012,GOODS,2025-12-06T10:40:00,2026-01-05T10:40:00,GOODS,Inventory replenishment,72883.00,13118.94,86001.94,INR,APPROVED,PO_00002135,N
VINV_002136,VEND_000006,GOODS,2025-12-22T10:52:00,2026-01-21T10:52:00,GOODS,Merchandise procurement,198763.00,35777.34,234540.34,INR,APPROVED,PO_00002136,N
VINV_002137,VEND_000025,GOODS,2025-12-05T10:04:00,2026-01-04T10:04:00,GOODS,Packaging and merchandise supplies,161855.00,29133.90,190988.90,INR,APPROVED,PO_00002137,N
VINV_002138,VEND_000039,GOODS,2025-12-08T10:34:00,2026-01-22T10:34:00,GOODS,Merchandise procurement,169308.00,30475.44,199783.44,INR,APPROVED,PO_00002138,N
VINV_002139,VEND_000006,GOODS,2025-12-08T10:26:00,2026-01-07T10:26:00,GOODS,Packaging and merchandise supplies,78510.00,14131.80,92641.80,INR,APPROVED,PO_00002139,N
VINV_002140,VEND_000072,GOODS,2025-12-13T10:28:00,2026-01-12T10:28:00,GOODS,Inventory replenishment,136052.00,24489.36,160541.36,INR,APPROVED,PO_00002140,N
VINV_002141,VEND_000056,GOODS,2025-12-17T10:26:00,2026-01-31T10:26:00,GOODS,Inventory replenishment,62749.00,11294.82,74043.82,INR,APPROVED,PO_00002141,N
VINV_002142,VEND_000022,GOODS,2025-12-10T10:44:00,2026-01-24T10:44:00,GOODS,Merchandise procurement,202064.00,36371.52,238435.52,INR,APPROVED,PO_00002142,N
VINV_002143,VEND_000038,GOODS,2025-12-20T10:03:00,2026-01-19T10:03:00,GOODS,Merchandise procurement,56913.00,10244.34,67157.34,INR,APPROVED,PO_00002143,N
VINV_002144,VEND_000051,GOODS,2025-12-23T10:34:00,2026-02-06T10:34:00,GOODS,Inventory replenishment,174768.00,31458.24,206226.24,INR,APPROVED,PO_00002144,N
VINV_002145,VEND_000022,GOODS,2025-12-18T10:24:00,2026-02-01T10:24:00,GOODS,Product stock replenishment,159752.00,28755.36,188507.36,INR,APPROVED,PO_00002145,N
VINV_002146,VEND_000052,GOODS,2025-12-10T10:13:00,2026-01-09T10:13:00,GOODS,Merchandise procurement,204178.00,36752.04,240930.04,INR,APPROVED,PO_00002146,N
VINV_002147,VEND_000001,GOODS,2025-12-20T10:13:00,2026-01-19T10:13:00,GOODS,Inventory replenishment,86943.00,15649.74,102592.74,INR,APPROVED,PO_00002147,N
VINV_002148,VEND_000066,GOODS,2025-12-18T10:45:00,2026-01-17T10:45:00,GOODS,Packaging and merchandise supplies,164391.00,29590.38,193981.38,INR,APPROVED,PO_00002148,N
VINV_002149,VEND_000039,GOODS,2025-12-11T10:45:00,2026-01-25T10:45:00,GOODS,Packaging and merchandise supplies,102759.00,18496.62,121255.62,INR,APPROVED,PO_00002149,N
VINV_002150,VEND_000071,GOODS,2025-12-07T10:14:00,2026-01-06T10:14:00,GOODS,Inventory replenishment,76222.00,13719.96,89941.96,INR,APPROVED,PO_00002150,N
VINV_002151,VEND_000069,GOODS,2025-12-11T10:02:00,2026-01-25T10:02:00,GOODS,Merchandise procurement,107447.00,19340.46,126787.46,INR,APPROVED,PO_00002151,N
VINV_002152,VEND_000036,GOODS,2025-12-10T10:55:00,2026-01-09T10:55:00,GOODS,Inventory replenishment,79857.00,14374.26,94231.26,INR,APPROVED,PO_00002152,N
VINV_002153,VEND_000083,GOODS,2025-12-08T10:34:00,2026-01-07T10:34:00,GOODS,Inventory replenishment,110275.00,19849.50,130124.50,INR,APPROVED,PO_00002153,N
VINV_002154,VEND_000001,GOODS,2025-12-13T10:40:00,2026-01-12T10:40:00,GOODS,Packaging and merchandise supplies,215038.00,38706.84,253744.84,INR,APPROVED,PO_00002154,N
VINV_002155,VEND_000042,GOODS,2025-12-24T10:56:00,2026-01-23T10:56:00,GOODS,Packaging and merchandise supplies,66822.00,12027.96,78849.96,INR,APPROVED,PO_00002155,N
VINV_002156,VEND_000018,GOODS,2025-12-21T10:18:00,2026-02-04T10:18:00,GOODS,Packaging and merchandise supplies,152044.00,27367.92,179411.92,INR,APPROVED,PO_00002156,N
VINV_002157,VEND_000008,GOODS,2025-12-02T10:52:00,2026-01-01T10:52:00,GOODS,Packaging and merchandise supplies,209090.00,0.00,209090.00,INR,APPROVED,PO_00002157,N
VINV_002158,VEND_000029,GOODS,2025-12-07T10:16:00,2026-01-06T10:16:00,GOODS,Inventory replenishment,118319.00,0.00,118319.00,INR,APPROVED,PO_00002158,N
VINV_002159,VEND_000069,GOODS,2025-12-20T10:06:00,2026-02-03T10:06:00,GOODS,Product stock replenishment,217311.00,39115.98,256426.98,INR,APPROVED,PO_00002159,N
VINV_002160,VEND_000084,GOODS,2025-12-22T10:40:00,2026-02-05T10:40:00,GOODS,Merchandise procurement,112461.00,20242.98,132703.98,INR,APPROVED,PO_00002160,N
VINV_002161,VEND_000057,GOODS,2025-12-12T10:17:00,2026-01-11T10:17:00,GOODS,Merchandise procurement,102839.00,18511.02,121350.02,INR,APPROVED,PO_00002161,N
VINV_002162,VEND_000075,GOODS,2025-12-14T10:09:00,2026-01-28T10:09:00,GOODS,Product stock replenishment,210098.00,37817.64,247915.64,INR,APPROVED,PO_00002162,N
VINV_002163,VEND_000030,GOODS,2025-12-13T10:09:00,2026-01-12T10:09:00,GOODS,Product stock replenishment,158745.00,28574.10,187319.10,INR,APPROVED,PO_00002163,N
VINV_002164,VEND_000012,GOODS,2025-12-07T10:29:00,2026-01-06T10:29:00,GOODS,Merchandise procurement,175013.00,31502.34,206515.34,INR,APPROVED,PO_00002164,N
VINV_002165,VEND_000023,GOODS,2025-12-20T10:31:00,2026-02-03T10:31:00,GOODS,Merchandise procurement,94508.00,17011.44,111519.44,INR,APPROVED,PO_00002165,N
VINV_002166,VEND_000083,GOODS,2025-12-02T10:19:00,2026-01-01T10:19:00,GOODS,Merchandise procurement,118936.00,21408.48,140344.48,INR,APPROVED,PO_00002166,N
VINV_002167,VEND_000023,GOODS,2025-12-23T10:38:00,2026-02-06T10:38:00,GOODS,Merchandise procurement,148336.00,26700.48,175036.48,INR,APPROVED,PO_00002167,N
VINV_002168,VEND_000009,GOODS,2025-12-04T10:27:00,2026-01-18T10:27:00,GOODS,Merchandise procurement,82623.00,14872.14,97495.14,INR,APPROVED,PO_00002168,N
VINV_002169,VEND_000059,GOODS,2025-12-14T10:06:00,2026-01-13T10:06:00,GOODS,Merchandise procurement,214114.00,38540.52,252654.52,INR,APPROVED,PO_00002169,N
VINV_002170,VEND_000002,GOODS,2025-12-05T10:24:00,2026-01-19T10:24:00,GOODS,Product stock replenishment,203149.00,36566.82,239715.82,INR,APPROVED,PO_00002170,N
VINV_002171,VEND_000003,GOODS,2025-12-02T10:48:00,2026-01-01T10:48:00,GOODS,Inventory replenishment,73845.00,13292.10,87137.10,INR,APPROVED,PO_00002171,N
VINV_002172,VEND_000017,GOODS,2025-12-04T10:17:00,2026-01-18T10:17:00,GOODS,Merchandise procurement,110101.00,0.00,110101.00,INR,APPROVED,PO_00002172,N
VINV_002173,VEND_000081,GOODS,2025-12-02T10:50:00,2026-01-16T10:50:00,GOODS,Inventory replenishment,202191.00,36394.38,238585.38,INR,APPROVED,PO_00002173,N
VINV_002174,VEND_000014,GOODS,2025-12-25T10:52:00,2026-02-08T10:52:00,GOODS,Packaging and merchandise supplies,187179.00,33692.22,220871.22,INR,APPROVED,PO_00002174,N
VINV_002175,VEND_000011,GOODS,2025-12-06T10:30:00,2026-01-20T10:30:00,GOODS,Product stock replenishment,98037.00,17646.66,115683.66,INR,APPROVED,PO_00002175,N
VINV_002176,VEND_000021,GOODS,2025-12-12T10:30:00,2026-01-26T10:30:00,GOODS,Merchandise procurement,125579.00,22604.22,148183.22,INR,APPROVED,PO_00002176,N
VINV_002177,VEND_000032,GOODS,2025-12-19T10:44:00,2026-01-18T10:44:00,GOODS,Packaging and merchandise supplies,59647.00,0.00,59647.00,INR,APPROVED,PO_00002177,N
VINV_002178,VEND_000081,GOODS,2025-12-05T10:01:00,2026-01-19T10:01:00,GOODS,Inventory replenishment,187504.00,33750.72,221254.72,INR,APPROVED,PO_00002178,N
VINV_002179,VEND_000014,GOODS,2025-12-11T10:06:00,2026-01-25T10:06:00,GOODS,Product stock replenishment,187774.00,33799.32,221573.32,INR,APPROVED,PO_00002179,N
VINV_002180,VEND_000019,GOODS,2025-12-09T10:01:00,2026-01-23T10:01:00,GOODS,Merchandise procurement,45317.00,8157.06,53474.06,INR,APPROVED,PO_00002180,N
VINV_002181,VEND_000055,GOODS,2025-12-06T10:22:00,2026-01-05T10:22:00,GOODS,Packaging and merchandise supplies,146025.00,26284.50,172309.50,INR,APPROVED,PO_00002181,N
VINV_002182,VEND_000029,GOODS,2025-12-23T10:56:00,2026-01-22T10:56:00,GOODS,Inventory replenishment,145858.00,0.00,145858.00,INR,APPROVED,PO_00002182,N
VINV_002183,VEND_000063,GOODS,2025-12-05T10:14:00,2026-01-04T10:14:00,GOODS,Inventory replenishment,89448.00,16100.64,105548.64,INR,APPROVED,PO_00002183,N
VINV_002184,VEND_000037,GOODS,2025-12-04T10:39:00,2026-01-18T10:39:00,GOODS,Packaging and merchandise supplies,138666.00,24959.88,163625.88,INR,APPROVED,PO_00002184,N
